Timestamp,Product_Name,Retail_Price,Discounted_Price,Brand,Category
2016-03-25 22:59:23,Alisha Solid Women's Cycling Shorts,999.0,379.0,Alisha,Clothing 
2016-03-25 22:59:23,FabHomeDecor Fabric Double Sofa Bed,32157.0,22646.0,FabHomeDecor,Furniture 
2016-03-25 22:59:23,AW Bellies,999.0,499.0,AW,Footwear 
2016-03-25 22:59:23,Alisha Solid Women's Cycling Shorts,699.0,267.0,Alisha,Clothing 
2016-03-25 22:59:23,Sicons All Purpose Arnica Dog Shampoo,220.0,210.0,Sicons,Pet Supplies 
2016-03-25 22:59:23,Eternal Gandhi Super Series Crystal Paper Weights  with Silver Finish,430.0,430.0,Eternal Gandhi,Eternal Gandhi Super Series Crystal Paper Weight...
2016-03-25 22:59:23,Alisha Solid Women's Cycling Shorts,1199.0,479.0,Alisha,Clothing 
2016-03-25 22:59:23,FabHomeDecor Fabric Double Sofa Bed,32157.0,22646.0,FabHomeDecor,Furniture 
2016-03-25 22:59:23,"dilli bazaaar Bellies, Corporate Casuals, Casuals",699.0,349.0,dilli bazaaar,Footwear 
2016-03-25 22:59:23,Alisha Solid Women's Cycling Shorts,1199.0,479.0,Alisha,Clothing 
2016-03-25 22:59:23,Ladela Bellies,1724.0,950.0,Ladela,Footwear 
2016-03-25 22:59:23,Carrel Printed Women's,2299.0,910.0,Carrel,Clothing 
2016-03-25 22:59:23,Alisha Solid Women's Cycling Shorts,999.0,379.0,Alisha,Clothing 
2016-03-25 22:59:23,Freelance Vacuum Bottles 350 ml Bottle,699.0,699.0,Freelance,Pens & Stationery 
2016-03-25 22:59:23,Alisha Solid Women's Cycling Shorts,999.0,379.0,Alisha,Clothing 
2016-03-25 22:59:23,FabHomeDecor Fabric Double Sofa Bed,32157.0,22646.0,FabHomeDecor,Furniture 
2016-03-25 22:59:23,Style Foot Bellies,899.0,449.0,Style Foot,Footwear 
2016-03-25 22:59:23,Carrel Printed Women's,2499.0,999.0,Carrel,Clothing 
2016-03-25 22:59:23,FabHomeDecor Fabric Double Sofa Bed,32157.0,22646.0,FabHomeDecor,Furniture 
2016-03-25 22:59:23,Sicons Conditioning Conditoner Dog Shampoo,110.0,100.0,Sicons,Pet Supplies 
2016-03-31 15:22:07,dongli Printed Boy's Round Neck T-Shirt,2400.0,1039.0,dongli,Clothing 
2016-03-31 15:22:07,SWAGGA Women Clogs,1500.0,1500.0,SWAGGA,Footwear 
2016-01-03 20:56:50,Kennel Rubber Dumbell With Bell - Small Rubber Rubber Toy For Dog,190.0,190.0,Kennel,Pet Supplies 
2016-01-03 20:56:50,Madcaps C38GR30 Men's Cargos,2199.0,1699.0,Madcaps,Clothing 
2016-05-11 09:26:02,Bengal Blooms Rose Artificial Plant  with Pot,799.0,579.0,Bengal Blooms,Bengal Blooms Rose Artificial Plant  with Pot (3...
2016-06-24 16:24:13,Indcrown Net Embroidered Semi-stitched Lehenga Choli Material,999.0,699.0,Indcrown,Clothing 
2016-06-24 16:24:13,Shopmania Music Band A5 Notebook Spiral Bound,499.0,275.0,Shopmania,Pens & Stationery 
2016-06-24 16:24:13,Shopmania Music Band A5 Notebook Spiral Bound,499.0,275.0,Shopmania,Pens & Stationery 
2016-06-24 16:24:13,"Tiara Diaries 2016-2017 Designer LA Kaarta ""TAKING ACTION GETTING RESULT"" (Set of 3) B5 Notebook Hard Bound",1000.0,837.0,Tiara Diaries,Pens & Stationery 
2016-03-03 07:19:26,KAJCI Embroidered Women's Waistcoat,1200.0,699.0,KAJCI,Clothing 
2016-03-03 07:19:26,Packman 8 x 10 inches Security Bags Without POD Jacket Courier Bag Security Bag,350.0,298.0,Packman,Pens & Stationery 
2016-03-03 07:19:26,Pick Pocket Embroidered Women's Waistcoat,899.0,899.0,Pick Pocket,Clothing 
2016-03-03 07:19:26,Angelfish Silk Potali Potli,999.0,399.0,Angelfish,Bags
2016-03-03 07:19:26,Oye Boy's Dungaree,899.0,764.0,Oye,Clothing 
2016-05-26 06:31:26,Nuride Canvas Shoes,1999.0,1349.0,Nuride,Footwear 
2016-05-26 06:31:26,OM SHIVAKRITI Square wall Clock Showpiece  -  38.1 cm,1499.0,1499.0,OM SHIVAKRITI,Home Decor & Festive Needs 
2016-05-26 06:31:26,Himmlisch ST381 Magnetic Sun Shade For Maruti Alto,6999.0,1899.0,Himmlisch,Automotive 
2016-04-05 17:56:58,Rapter BNC-179 BNC Wire Connector,2299.0,1400.0,Rapter,Tools & Hardware 
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,999.0,499.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,899.0,449.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,Vishudh Printed Women's Anarkali Kurta,2099.0,1049.0,Vishudh,Vishudh Printed Women's Anarkali Kurta
2016-04-05 17:56:58,BuildTrack PIR Wireless Motion Sensor - One Switch Control Wireless Sensor Security System,6500.0,5000.0,BuildTrack,BuildTrack PIR Wireless Motion Sensor - One Swit...
2016-04-05 17:56:58,Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER Wired Sensor Security System,9990.0,4990.0,Skayvon,Skayvon SUMMERSIBLE SINGLE PHASE PUMP CONTROLLER...
2016-04-05 17:56:58,MASARA Solid Women's Straight Kurta,1399.0,599.0,MASARA,MASARA Solid Women's Straight Kurta
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,899.0,449.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,Rapter BNC-047 BNC Wire Connector,1299.0,899.0,Rapter,Tools & Hardware 
2016-04-05 17:56:58,Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER Wired Sensor Security System,8999.0,4990.0,Skayvon,Skayvon SUBMERSIBBLE THREE PHASE PUMP CONTROLLER...
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,899.0,449.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,Behringer Xenyx 502 Analog Sound Mixer,10000.0,6600.0,Behringer,Behringer Xenyx 502 Analog Sound Mixer
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,899.0,449.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,899.0,449.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,MASARA Solid Women's Straight Kurta,1399.0,599.0,MASARA,MASARA Solid Women's Straight Kurta
2016-04-05 17:56:58,MASARA Solid Women's Straight Kurta,1399.0,550.0,MASARA,MASARA Solid Women's Straight Kurta
2016-04-05 17:56:58,Roadster Men's Zipper Solid Cardigan,1399.0,699.0,Roadster,Clothing 
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,999.0,499.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,Noor Embroidered Women's Straight Kurta,1649.0,849.0,Noor,Noor Embroidered Women's Straight Kurta
2016-04-05 17:56:58,MASARA Solid Women's Straight Kurta,1399.0,599.0,MASARA,MASARA Solid Women's Straight Kurta
2016-04-05 17:56:58,Vishudh Printed Women's Straight Kurta,899.0,449.0,Vishudh,Vishudh Printed Women's Straight Kurta
2016-04-05 17:56:58,Libas Printed Women's A-line Kurta,899.0,449.0,Libas,Libas Printed Women's A-line Kurta
2016-04-05 17:56:58,Libas Printed Women's Anarkali Kurta,1849.0,924.0,Libas,Libas Printed Women's Anarkali Kurta
2016-04-05 17:56:58,MASARA Solid Women's Straight Kurta,999.0,499.0,MASARA,MASARA Solid Women's Straight Kurta
2016-04-30 03:22:56,HRS ULTIMATE BOY Chest Pads,440.0,395.0,HRS,Sports & Fitness 
2016-04-30 03:22:56,Vermello Men Casual Brown Genuine Leather Belt,1495.0,795.0,Vermello,Bags
2016-04-30 03:22:56,HRS CLUB BOY Thigh Pads,280.0,250.0,HRS,Sports & Fitness 
2016-04-30 03:22:56,Ligans NY Men Formal Black Genuine Leather Belt,795.0,695.0,Ligans NY,Bags
2016-04-30 03:22:56,Elegance Polyester Multicolor Abstract Eyelet Door Curtain,1899.0,899.0,Elegance,Home Furnishing 
2016-04-30 03:22:56,Liza Women Wedges,1990.0,1393.0,Liza,Footwear 
2016-04-30 03:22:56,HRS ULTIMATE BOY Elbow Pads,250.0,230.0,HRS,Sports & Fitness 
2016-04-30 03:22:56,Sathiyas Cotton Bath Towel,600.0,449.0,Sathiyas,Baby Care 
2016-04-30 03:22:56,HRS ULTIMATE MEN Chest Pads,440.0,395.0,HRS,Sports & Fitness 
2016-06-20 08:49:52,SANTOSH ROYAL FASHION Cotton Printed King sized Double Bedsheet,2699.0,1299.0,SANTOSH ROYAL FASHION,Home Furnishing 
2016-06-20 08:49:52,CASEDEAL Microsoft Nokia lumia x2 Back Panel,1999.0,380.0,CASEDEAL,Mobiles & Accessories 
2016-06-20 08:49:52,Mario Gotze Women's Printed Casual Orange Shirt,1499.0,899.0,Mario Gotze,Clothing 
2016-06-20 08:49:52,Jaipur Print Cotton Floral King sized Double Bedsheet,2599.0,698.0,Jaipur Print,Home Furnishing 
2016-06-20 08:49:52,Shilpi NHSCN003 Coin Bank,900.0,650.0,Shilpi,Pens & Stationery 
2016-06-20 08:49:52,Jaipur Print Cotton Floral King sized Double Bedsheet,2599.0,698.0,Jaipur Print,Home Furnishing 
2016-05-17 01:21:10,Babeezworld Dungaree Baby Boy's  Combo,999.0,499.0,Babeezworld,Baby Care 
2016-06-06 22:03:00,Redbag Eight Armed Goddess Sherawali Maa Showpiece  -  10.8 cm,1600.0,1200.0,Redbag,Home Decor & Festive Needs 
2016-06-06 22:03:00,"Proence Weight Gainers, Mass Gainers",1025.0,949.0,Proence,Food & Nutrition 
2016-03-05 01:25:23,"ezyPRNT ""RH"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1195.0,595.0,ezyPRNT,Sports & Fitness 
2016-03-05 01:25:23,"ezyPRNT ""BC"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1195.0,595.0,ezyPRNT,Sports & Fitness 
2016-03-05 01:25:23,"ezyPRNT ""OL"" Golf Ball -   Size: 4.26 cm,  Diameter: 4.26 cm",1195.0,595.0,ezyPRNT,Sports & Fitness 
2016-03-05 01:25:23,"ezyPRNT ""CV"" Golf Ball -   Size: 4,  Diameter: 4.26 cm",1195.0,595.0,ezyPRNT,Sports & Fitness 
2016-06-12 08:33:38,Traditions Printed Protective Men's Gloves,500.0,399.0,Traditions,Clothing 
2016-06-12 08:33:38,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice,Home Furnishing 
2016-06-12 08:33:38,Eccellente Solid Hip Hop Cap,899.0,336.0,Eccellente,Clothing 
2016-06-12 08:33:38,Nechams Resin Magnetic Magnetic Melamine Small Whiteboards,1799.0,799.0,Nechams,Pens & Stationery 
2016-06-12 08:33:38,Traditions Printed Protective Men's Gloves,500.0,399.0,Traditions,Clothing 
2016-06-12 08:33:38,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice,Home Furnishing 
2016-06-12 08:33:38,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice,Home Furnishing 
2016-06-12 08:33:38,JASPO Thunder Intact Superior Senior Skates Combo (skates+helmet+knee+elbow+bag)suitable for age upto 6 to 14 years Skating Kit,1399.0,770.0,JASPO,Sports & Fitness 
2016-06-12 08:33:38,Masaba for Magic fairy Girl's Layered Pink Dress,1775.0,1598.0,Masaba for Magic fairy,Clothing 
2016-06-12 08:33:38,Momin Libas AK2414 Kashibo Solid Abaya No,3999.0,2398.0,Momin Libas,Clothing 
2016-06-12 08:33:38,ACM Pouch for Swipe Elite Plus,990.0,339.0,ACM,Mobiles & Accessories 
2016-06-12 08:33:38,A R ENTERPRISES musical wlking cow,999.0,299.0,A R ENTERPRISES,Toys & School Supplies 
2016-06-12 08:33:38,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice,Home Furnishing 
2016-06-12 08:33:38,SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set,2199.0,979.0,SANTOSH ROYAL FASHION,Home Furnishing 
2016-06-12 08:33:38,First Choice Cotton Embroidered Diwan Set,2199.0,979.0,First Choice,Home Furnishing 
2016-06-12 08:33:38,ShoeBuzz Casuals,799.0,247.0,ShoeBuzz,Footwear 
2016-06-12 08:33:38,Zed Loafers,499.0,499.0,Zed,Footwear 
2016-06-12 08:33:38,House This Queen Cotton Duvet Cover,1160.0,1160.0,House This,Home Furnishing 
2016-06-12 08:33:38,ACM Pouch for Intex Aqua Lions 3g,990.0,339.0,ACM,Mobiles & Accessories 
2016-06-12 08:33:38,womaniya Alloy Bracelet,2000.0,1200.0,womaniya,Jewellery 
2016-06-12 08:33:38,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl,Jewellery 
2016-06-12 08:33:38,JASPO Saphire Dual Shoe Skates Combo Size 5 Skating Kit,2299.0,1270.0,JASPO,Sports & Fitness 
2016-06-12 08:33:38,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl,Jewellery 
2016-06-12 08:33:38,Bento Musical Teddy Bear,199.0,63.0,Bento,Toys & School Supplies 
2016-06-12 08:33:38,Wake Up Competition Full Sleeve Striped Men's Sweatshirt,1495.0,748.0,Wake Up Competition,Clothing 
2016-06-12 08:33:38,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl,Jewellery 
2016-06-12 08:33:38,Taj Pearl Alloy Cuff,665.0,399.0,Taj Pearl,Jewellery 
2016-04-04 16:06:42,Cellbazaar Blackberry 8520 WHITE LCD LCD,5000.0,1000.0,Cellbazaar,Cellbazaar Blackberry 8520 WHITE LCD LCD (YIT-562)
2016-04-04 16:06:42,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry,Dressberry Gold Synthetic  Clutch
2016-04-04 16:06:42,Mast & Harbour Black Synthetic  Clutch,1899.0,1899.0,Mast & Harbour,Mast & Harbour Black Synthetic  Clutch
2016-04-04 16:06:42,JQR JQR Sports Shoes Running Shoes,1299.0,1299.0,JQR,Footwear 
2016-04-04 16:06:42,Sisel Printed Poly Cotton Women's Stole,299.0,128.0,Sisel,Sisel Printed Poly Cotton Women's Stole
2016-04-04 16:06:42,JQR JQR Sports Shoes Running Shoes,999.0,999.0,JQR,Footwear 
2016-04-04 16:06:42,"Knight Ace Kraasa Sports Running Shoes, Cycling Shoes, Walking Shoes",1299.0,499.0,Knight Ace,Knight Ace Kraasa Sports Running Shoes
2016-04-04 16:06:42,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry,Dressberry Gold Synthetic  Clutch
2016-04-04 16:06:42,"Great Art Floral Print Wool, Viscose, 20% Kashmiri wool, 50% Cashmilon and 30% Wool ruffle yarn Women's Stole",1099.0,493.0,Great Art,Clothing 
2016-04-04 16:06:42,Indistar Self Design Viscose Women's Stole,478.0,239.0,Indistar,Indistar Self Design Viscose Women's Stole
2016-04-04 16:06:42,Mast & Harbour Black Synthetic  Clutch,1899.0,1899.0,Mast & Harbour,Mast & Harbour Black Synthetic  Clutch
2016-04-04 16:06:42,Glacier Running Shoes,629.0,498.0,Glacier,Glacier Running Shoes
2016-04-04 16:06:42,Dressberry Black Synthetic  Clutch,1299.0,1299.0,Dressberry,Dressberry Black Synthetic  Clutch
2016-04-04 16:06:42,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,1599.0,699.0,Zoe Marciano,Bags
2016-04-04 16:06:42,Asics Gel-Cumulus 17 Running Shoes,9499.0,9499.0,Asics,Asics Gel-Cumulus 17 Running Shoes
2016-04-04 16:06:42,Dressberry Black Synthetic  Clutch,1299.0,1299.0,Dressberry,Dressberry Black Synthetic  Clutch
2016-04-04 16:06:42,Mast & Harbour Gold Synthetic  Clutch,1899.0,1899.0,Mast & Harbour,Mast & Harbour Gold Synthetic  Clutch
2016-04-04 16:06:42,Asics Gel-Kayano 22 Running Shoes,12499.0,12499.0,Asics,Asics Gel-Kayano 22 Running Shoes
2016-04-04 16:06:42,Indistar Self Design Viscose Women's Stole,898.0,449.0,Indistar,Indistar Self Design Viscose Women's Stole
2016-04-04 16:06:42,Dressberry Orange Synthetic  Clutch,1899.0,1899.0,Dressberry,Dressberry Orange Synthetic  Clutch
2016-04-04 16:06:42,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry,Dressberry Gold Synthetic  Clutch
2016-04-04 16:06:42,Dressberry Green Synthetic  Clutch,1899.0,1899.0,Dressberry,Dressberry Green Synthetic  Clutch
2016-04-04 16:06:42,Zoe Marciano Blue Heavy-duty satin wong fabric  Clutch,1599.0,699.0,Zoe Marciano,Bags
2016-04-04 16:06:42,Escan Lace Up,1299.0,999.0,Escan,Escan Lace Up
2016-04-04 16:06:42,Dressberry Gold Synthetic  Clutch,1299.0,1299.0,Dressberry,Dressberry Gold Synthetic  Clutch
2016-04-04 16:06:42,Nine Maternity Wear Women's Fit and Flare Dress,1825.0,1825.0,Nine Maternity Wear,Nine Maternity Wear Women's Fit and Flare Dress
2016-06-05 19:23:11,"Kleio Festive, Party, Casual Blue PU  Clutch",1899.0,999.0,Kleio,Bags
2016-06-05 19:23:11,Skipper Blends Aqua Striped Eyelet Window Curtain,1733.0,1039.0,Skipper,Home Furnishing 
2016-04-24 05:28:49,Mizuno Lightweight Hoody Solid Men's Wind Cheater,4999.0,4999.0,Mizuno,Clothing 
2016-04-24 05:28:49,"Turbo MSE TEST LITE Batting Gloves (Men, White, Orange)",1637.0,818.0,Turbo,Sports & Fitness 
2016-04-24 05:28:49,"Turbo LEAGUE Batting Gloves (Men, White, Blue)",1232.0,616.0,Turbo,Sports & Fitness 
2016-04-24 05:28:49,Stamin Mass Gainers,2300.0,1955.0,Stamin,Food & Nutrition 
2016-01-06 18:20:45,Pure Source Psi-As-Hanggnrlx Relaxing Liquid Air Freshener,1250.0,375.0,Pure Source,Home Decor & Festive Needs 
2016-01-06 18:20:45,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring",2746.0,687.0,Asian Gems & Jewels,Jewellery 
2016-01-06 18:20:45,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Opal Ring",2973.0,743.0,Asian Gems & Jewels,Jewellery 
2016-01-06 18:20:45,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Amethyst Ring",1937.0,968.0,Asian Gems & Jewels,Jewellery 
2016-01-06 18:20:45,Kings Multicolor Tassels,1000.0,249.0,Kings,Home Furnishing 
2016-01-06 18:20:45,Avsar Sachi Gold Diamond 18 K Ring,16880.0,8440.0,Avsar,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,18350.0,17433.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,Van Heusen Men's Printed Party Shirt,2099.0,1469.0,Slim,Clothing 
2016-01-06 18:20:45,Eshoppee Laughing Buddha For Success And Wealth Showpiece  -  12 cm,799.0,399.0,Eshoppee,Home Decor & Festive Needs 
2016-01-06 18:20:45,Karatcraft Triniya Promise Gold Diamond 18 K Ring,49999.0,34221.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,8190.0,7781.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,Fashion Tree Men's Solid Formal Shirt,999.0,349.0,Slim,Clothing 
2016-01-06 18:20:45,Fashion Tree Men's Solid Formal Shirt,999.0,349.0,Slim,Clothing 
2016-01-06 18:20:45,Fashion Tree Men's Solid Formal Shirt,999.0,349.0,Slim,Clothing 
2016-01-06 18:20:45,Peter England Men's Solid Formal Shirt,1399.0,1399.0,Slim,Clothing 
2016-01-06 18:20:45,Karatcraft Triniya Promise Gold Diamond 18 K Ring,47822.0,32973.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Joe Gold Diamond 18 K Ring,29366.0,29366.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,BlueStone The Juliette Yellow Gold Diamond 18 K Ring,29348.0,22644.0,BlueStone,Jewellery 
2016-01-06 18:20:45,Karatcraft Om Gold Diamond 18 K Ring,42068.0,35056.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Dulce Gold Diamond 18 K Ring,40267.0,27223.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Robini Emerald Gold Diamond 18 K Ring,43481.0,36234.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Om Gold Diamond 18 K Ring,44247.0,36872.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Lee Mark Men's Solid Formal Shirt,1699.0,599.0,Slim,Clothing 
2016-01-06 18:20:45,Clara Certified Katela 8.3 cts or 9.25 ratti Zoya Sterling Silver Amethyst Ring,6160.0,2760.0,Clara,Jewellery 
2016-01-06 18:20:45,Clara Certified Katela 6.5 cts or 7.25 ratti Elegant Sterling Silver Amethyst Ring,5270.0,2360.0,Clara,Jewellery 
2016-01-06 18:20:45,Clara Certified Katela 3.9 cts or 4.25 ratti Stunning Sterling Silver Amethyst Ring,4210.0,1880.0,Clara,Jewellery 
2016-01-06 18:20:45,Clara Certified Katela 6.5 cts or 7.25 ratti 4 Prongs Sterling Silver Amethyst Ring,5270.0,2360.0,Clara,Jewellery 
2016-01-06 18:20:45,Clara Certified Katela 5.5 cts or 6.25 ratti Elegant Sterling Silver Amethyst Ring,4750.0,2130.0,Clara,Jewellery 
2016-01-06 18:20:45,Clara Certified Katela 3 cts or 3.25 ratti 4 Prongs Sterling Silver Amethyst Ring,3530.0,1570.0,Clara,Jewellery 
2016-01-06 18:20:45,BlueStone The Princess Gold Diamond 18 K Ring,35415.0,26984.0,BlueStone,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold Cubic Zirconia 22 K Ring,11820.0,11229.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,Living World by Home Stop Solid Wood Display Unit,5499.0,5499.0,Living World by Home Stop,Furniture 
2016-01-06 18:20:45,Status Quo Men's Solid Casual Shirt,1699.0,849.0,Regular Fit,Clothing 
2016-01-06 18:20:45,"Asian Gems & Jewels 6.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Cat's Eye NA K Ring",1656.0,828.0,Asian Gems & Jewels,Jewellery 
2016-01-06 18:20:45,"Asian Gems & Jewels 5 Dhaatu Metal, Alloy Zircon Ring",3030.0,757.0,Asian Gems & Jewels,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Adriyel Gold Diamond 18 K Ring,28963.0,28963.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,"Asian Gems & Jewels 5.25 Ratti 5 Dhaatu Sterling Silver, Metal, Alloy Coral Ring",1743.0,872.0,Asian Gems & Jewels,Jewellery 
2016-01-06 18:20:45,"KuberBox Ravishing Ring White Gold Diamond, Topaz 14K White Gold 14 K Ring",8538.0,8538.0,KuberBox,Jewellery 
2016-01-06 18:20:45,Karatcraft Wadell Gold Diamond 18 K Ring,42321.0,28317.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Twinoh Gold Diamond 18 K Ring,32528.0,20672.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Clariz Gold Diamond 18 K Ring,32658.0,20727.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Solitana Gold Diamond 18 K Ring,30176.0,20749.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Celebra Gold Diamond 18 K Ring,32524.0,20586.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Duilla Ruby Gold Diamond 18 K Ring,49999.0,42262.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Journa Gold Diamond 18 K Ring,45345.0,37787.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,CaratLane Fantasia Band White Gold Diamond 18 K Ring,31033.0,31033.0,CaratLane,Jewellery 
2016-01-06 18:20:45,Karigaari Set Of 5 Adivasi Doing Merry On Trumpet Showpiece  -  30 cm,4500.0,2050.0,Karigaari,Home Decor & Festive Needs 
2016-01-06 18:20:45,WearYourShine by PCJ The Sharman Gold Diamond 18 K Ring,29292.0,29292.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,6740.0,6403.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,Totta Pouch for Sony Xperia M5 Dual,799.0,399.0,Totta,Mobiles & Accessories 
2016-01-06 18:20:45,Lee Mark Men's Solid Formal Shirt,1699.0,599.0,Slim,Clothing 
2016-01-06 18:20:45,Karatcraft Trilic Gold Diamond 18 K Ring,48596.0,30817.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Wadell Gold Diamond 18 K Ring,44226.0,30741.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,Karatcraft Donna Gold Diamond 18 K Ring,49542.0,34110.0,Karatcraft,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Melina Gold Diamond 18 K Ring,23949.0,23949.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Radelle Diamond Gold Diamond Yellow Gold 18 K Ring,31673.0,31673.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Helaine Gold Diamond 18 K Ring,31663.0,31663.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,CaratLane Swish Ray White Gold Diamond 18 K Ring,31062.0,31062.0,CaratLane,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Maryse Diamond Gold Diamond Yellow Gold 18 K Ring,20717.0,20717.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,Araanz by Tribhovandas Bhimji Zaveri Delhi Gold Diamond 18K Yellow Gold 18 K Ring,15720.0,12576.0,Araanz by Tribhovandas Bhimji Zaveri Delhi,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,11880.0,11286.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,8700.0,8265.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,BlueStone The Twin Wingflow Yellow Gold Diamond 18 K Ring,13010.0,13010.0,BlueStone,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Skyrah Gold Diamond 18 K Ring,10213.0,10213.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,WearYourShine by PCJ The Dawnetta Gold Diamond 18 K Ring,10227.0,10227.0,WearYourShine by PCJ,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,7180.0,6821.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,7810.0,7420.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,11076.0,9414.0,Jewels Of Jaipur,Jewellery 
2016-01-06 18:20:45,Jewels Of Jaipur Gold Ruby Yellow Gold 14 K Ring,11587.0,9848.0,Jewels Of Jaipur,Jewellery 
2016-01-06 18:20:45,"BlueStone The Ziva Yellow Gold Diamond, Emerald 18 K Ring",31300.0,28313.0,BlueStone,Jewellery 
2016-01-06 18:20:45,Nishtaa Yellow Gold 22 K Ring,9300.0,8835.0,Nishtaa,Jewellery 
2016-01-06 18:20:45,JDX Plain Bed/Sleeping Pillow,7999.0,3370.0,JDX,Home Furnishing 
2016-01-06 18:20:45,JDX Plain Bed/Sleeping Pillow,5299.0,2400.0,JDX,Home Furnishing 
2016-01-06 18:20:45,JDX Plain Bed/Sleeping Pillow,5899.0,2880.0,JDX,Home Furnishing 
